run_id,master_sha256,scenario_seed,assignment_id,scenario_id,annotator_id,outcome,reject_reason_code,mismatch_detail_code,label_status,labeled_at,origin_id,origin_store_id,day_of_week,visit_time,companion_type,gender_code,age_group,available_time_code,budget_code,purpose_code,requested_atmosphere_code,hill_preference,parking_preference,shown_store_id,store_name,category_group,category_main,category_sub,road_address,place_url,representative_item,representative_price_krw,store_atmosphere,parking_available,straight_line_distance_m,estimated_walking_distance_m,estimated_walking_time_min,slope_level,opening_status,parking_status,price_status,shown_store_snapshot
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0042,SCN-0042,A03,REJECTED,MISMATCH,PURPOSE_MISMATCH,COMPLETED,2026-07-22 04:29:50.765626+00,ORG-S0036,S0036,화,19:00,FRIENDS,null,30S,NO_PREFERENCE,NO_PREFERENCE,REST,NO_PREFERENCE,AVOID,NO_PREFERENCE,S0020,비에프디,소매,리빙,가구·인테리어,서울특별시 용산구 이태원로49길 14-3 1층,https://pcmap.place.naver.com/place/1814217186/home,"감각적인 가구, 리빙 소품",null,조용함,N,121,151,2,평탄,OPEN,N,UNKNOWN,"{""phone"":""0507-1360-7290"",""latitude"":""37.5372198"",""store_id"":""S0020"",""active_yn"":""Y"",""age_group"":""30S"",""longitude"":""126.999614"",""place_url"":""https://pcmap.place.naver.com/place/1814217186/home"",""atmosphere"":""조용함"",""store_name"":""비에프디"",""visit_time"":""19:00"",""budget_code"":""NO_PREFERENCE"",""day_of_week"":""화"",""gender_code"":null,""origin_id_x"":""ORG-S0036"",""origin_id_y"":""ORG-S0036"",""scenario_id"":""SCN-0042"",""slope_level"":""평탄"",""annotator_id"":""A03"",""category_sub"":""가구·인테리어"",""price_status"":""UNKNOWN"",""purpose_code"":""REST"",""road_address"":""서울특별시 용산구 이태원로49길 14-3 1층"",""category_main"":""리빙"",""category_group"":""소매"",""companion_type"":""FRIENDS"",""naver_place_id"":""1814217186"",""opening_status"":""OPEN"",""parking_status"":""N"",""shown_store_id"":""S0020"",""atmosphere_code"":""NO_PREFERENCE"",""hill_preference"":""AVOID"",""origin_store_id"":""S0036"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""N"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""NO_PREFERENCE"",""representative_item"":""감각적인 가구, 리빙 소품"",""destination_store_id"":""S0020"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":null,""straight_line_distance_m"":""121"",""estimated_walking_time_min"":""2"",""estimated_walking_distance_m"":""151""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0043,SCN-0043,A01,ACCEPTED,null,null,COMPLETED,2026-07-22 04:29:04.730745+00,ORG-S0033,S0033,수,16:00,COUPLE,null,30S,NO_PREFERENCE,UNDER_30000,EXPERIENCE,LIVELY,AVOID,NO_PREFERENCE,S0057,페사드 한남,소매,화장품·향수,화장품·향수,서울특별시 용산구 이태원로49길 16,https://pcmap.place.naver.com/place/1060484718/home,오리스 코쿤(30ml),130000.0,조용함,N,14,18,1,평탄,OPEN,N,KNOWN,"{""phone"":""0507-1375-0064"",""latitude"":""37.5371613"",""store_id"":""S0057"",""active_yn"":""Y"",""age_group"":""30S"",""longitude"":""126.9996397"",""place_url"":""https://pcmap.place.naver.com/place/1060484718/home"",""atmosphere"":""조용함"",""store_name"":""페사드 한남"",""visit_time"":""16:00"",""budget_code"":""UNDER_30000"",""day_of_week"":""수"",""gender_code"":null,""origin_id_x"":""ORG-S0033"",""origin_id_y"":""ORG-S0033"",""scenario_id"":""SCN-0043"",""slope_level"":""평탄"",""annotator_id"":""A01"",""category_sub"":""화장품·향수"",""price_status"":""KNOWN"",""purpose_code"":""EXPERIENCE"",""road_address"":""서울특별시 용산구 이태원로49길 16"",""category_main"":""화장품·향수"",""category_group"":""소매"",""companion_type"":""COUPLE"",""naver_place_id"":""1060484718"",""opening_status"":""OPEN"",""parking_status"":""N"",""shown_store_id"":""S0057"",""atmosphere_code"":""LIVELY"",""hill_preference"":""AVOID"",""origin_store_id"":""S0033"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""N"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""NO_PREFERENCE"",""representative_item"":""오리스 코쿤(30ml)"",""destination_store_id"":""S0057"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""130000.0"",""straight_line_distance_m"":""14"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""18""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0044,SCN-0044,A02,ACCEPTED,null,null,COMPLETED,2026-07-22 04:29:36.387148+00,ORG-S0070,S0070,목,18:00,FRIENDS,null,30S,OVER_120,FREE,BROWSE,QUIET,AVOID,NO_PREFERENCE,S0021,빌라에이트,소매,리빙,가구·인테리어,서울특별시 용산구 이태원로49길 23 2층,https://pcmap.place.naver.com/place/767474835/home,색감있는 가구,null,조용함,Y,24,30,1,평탄,OPEN,Y,UNKNOWN,"{""phone"":""02-749-7492"",""latitude"":""37.5368722"",""store_id"":""S0021"",""active_yn"":""Y"",""age_group"":""30S"",""longitude"":""126.9991706"",""place_url"":""https://pcmap.place.naver.com/place/767474835/home"",""atmosphere"":""조용함"",""store_name"":""빌라에이트"",""visit_time"":""18:00"",""budget_code"":""FREE"",""day_of_week"":""목"",""gender_code"":null,""origin_id_x"":""ORG-S0070"",""origin_id_y"":""ORG-S0070"",""scenario_id"":""SCN-0044"",""slope_level"":""평탄"",""annotator_id"":""A02"",""category_sub"":""가구·인테리어"",""price_status"":""UNKNOWN"",""purpose_code"":""BROWSE"",""road_address"":""서울특별시 용산구 이태원로49길 23 2층"",""category_main"":""리빙"",""category_group"":""소매"",""companion_type"":""FRIENDS"",""naver_place_id"":""767474835"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0021"",""atmosphere_code"":""QUIET"",""hill_preference"":""AVOID"",""origin_store_id"":""S0070"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""OVER_120"",""representative_item"":""색감있는 가구"",""destination_store_id"":""S0021"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":null,""straight_line_distance_m"":""24"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""30""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0045,SCN-0045,A03,REJECTED,MISMATCH,PURPOSE_MISMATCH,COMPLETED,2026-07-22 04:30:18.929617+00,ORG-S0042,S0042,일,13:00,FRIENDS,null,30S,UNDER_60,UNDER_10000,REST,QUIET,NO_PREFERENCE,NO_PREFERENCE,S0023,쉐봉멕,소매,화장품·향수,화장품·향수,서울특별시 용산구 이태원로55나길 6 오로쿠보 빌딩 B1,https://pcmap.place.naver.com/place/163463788/home,향수,78000.0,조용함,Y,60,75,1,평탄,OPEN,Y,KNOWN,"{""phone"":""0507-1417-9219"",""latitude"":""37.5366597"",""store_id"":""S0023"",""active_yn"":""Y"",""age_group"":""30S"",""longitude"":""126.9991292"",""place_url"":""https://pcmap.place.naver.com/place/163463788/home"",""atmosphere"":""조용함"",""store_name"":""쉐봉멕"",""visit_time"":""13:00"",""budget_code"":""UNDER_10000"",""day_of_week"":""일"",""gender_code"":null,""origin_id_x"":""ORG-S0042"",""origin_id_y"":""ORG-S0042"",""scenario_id"":""SCN-0045"",""slope_level"":""평탄"",""annotator_id"":""A03"",""category_sub"":""화장품·향수"",""price_status"":""KNOWN"",""purpose_code"":""REST"",""road_address"":""서울특별시 용산구 이태원로55나길 6 오로쿠보 빌딩 B1"",""category_main"":""화장품·향수"",""category_group"":""소매"",""companion_type"":""FRIENDS"",""naver_place_id"":""163463788"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0023"",""atmosphere_code"":""QUIET"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0042"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""UNDER_60"",""representative_item"":""향수"",""destination_store_id"":""S0023"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""78000.0"",""straight_line_distance_m"":""60"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""75""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0046,SCN-0046,A01,REJECTED,MISMATCH,PURPOSE_MISMATCH,COMPLETED,2026-07-22 04:29:36.342308+00,ORG-S0064,S0064,일,11:00,COUPLE,null,30S,UNDER_60,UNDER_30000,REST,QUIET,AVOID,NO_PREFERENCE,S0024,스시사와,F&B,음식점,일식,서울특별시 용산구 이태원로55가길 18,https://pcmap.place.naver.com/restaurant/870392464/home,지라시스시,30000.0,조용함,N,41,51,1,평탄,OPEN,N,KNOWN,"{""phone"":""02-797-1112"",""latitude"":""37.5376328"",""store_id"":""S0024"",""active_yn"":""Y"",""age_group"":""30S"",""longitude"":""127.0001811"",""place_url"":""https://pcmap.place.naver.com/restaurant/870392464/home"",""atmosphere"":""조용함"",""store_name"":""스시사와"",""visit_time"":""11:00"",""budget_code"":""UNDER_30000"",""day_of_week"":""일"",""gender_code"":null,""origin_id_x"":""ORG-S0064"",""origin_id_y"":""ORG-S0064"",""scenario_id"":""SCN-0046"",""slope_level"":""평탄"",""annotator_id"":""A01"",""category_sub"":""일식"",""price_status"":""KNOWN"",""purpose_code"":""REST"",""road_address"":""서울특별시 용산구 이태원로55가길 18"",""category_main"":""음식점"",""category_group"":""F&B"",""companion_type"":""COUPLE"",""naver_place_id"":""870392464"",""opening_status"":""OPEN"",""parking_status"":""N"",""shown_store_id"":""S0024"",""atmosphere_code"":""QUIET"",""hill_preference"":""AVOID"",""origin_store_id"":""S0064"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""N"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""UNDER_60"",""representative_item"":""지라시스시"",""destination_store_id"":""S0024"",""destination_elevation_m"":""55"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""30000.0"",""straight_line_distance_m"":""41"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""51""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0047,SCN-0047,A02,ACCEPTED,null,null,COMPLETED,2026-07-22 04:30:01.823574+00,ORG-S0003,S0003,수,12:00,FRIENDS,null,40S,NO_PREFERENCE,NO_PREFERENCE,REST,QUIET,NO_PREFERENCE,REQUIRED,S0002,낫배드커피 한남,F&B,카페·디저트,카페,서울특별시 용산구 이태원로49길 37 낫배드커피 한남,https://pcmap.place.naver.com/restaurant/1411713405/home,살구 잠봉 포카치아 샌드위치,7900.0,조용함,Y,70,88,1,평탄,OPEN,Y,KNOWN,"{""phone"":""0507-1345-2172"",""latitude"":""37.5372309"",""store_id"":""S0002"",""active_yn"":""Y"",""age_group"":""40S"",""longitude"":""126.9983773"",""place_url"":""https://pcmap.place.naver.com/restaurant/1411713405/home"",""atmosphere"":""조용함"",""store_name"":""낫배드커피 한남"",""visit_time"":""12:00"",""budget_code"":""NO_PREFERENCE"",""day_of_week"":""수"",""gender_code"":null,""origin_id_x"":""ORG-S0003"",""origin_id_y"":""ORG-S0003"",""scenario_id"":""SCN-0047"",""slope_level"":""평탄"",""annotator_id"":""A02"",""category_sub"":""카페"",""price_status"":""KNOWN"",""purpose_code"":""REST"",""road_address"":""서울특별시 용산구 이태원로49길 37 낫배드커피 한남"",""category_main"":""카페·디저트"",""category_group"":""F&B"",""companion_type"":""FRIENDS"",""naver_place_id"":""1411713405"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0002"",""atmosphere_code"":""QUIET"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0003"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""REQUIRED"",""available_time_code"":""NO_PREFERENCE"",""representative_item"":""살구 잠봉 포카치아 샌드위치"",""destination_store_id"":""S0002"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""7900.0"",""straight_line_distance_m"":""70"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""88""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0048,SCN-0048,A03,REJECTED,MISMATCH,HILL_MISMATCH,COMPLETED,2026-07-22 04:31:32.795022+00,ORG-S0024,S0024,토,19:00,FAMILY,null,null,NO_PREFERENCE,UNDER_10000,NO_PREFERENCE,QUIET,AVOID,NO_PREFERENCE,S0064,행오버,F&B,주점,바,서울특별시 용산구 이태원로55가길 26-5 1층,https://pcmap.place.naver.com/restaurant/31840801/home,"한돈 오겹살 수육과 무김치,육젓무침",30000.0,조용함,N,41,51,1,가파름,OPEN,N,KNOWN,"{""phone"":""070-4213-2061"",""latitude"":""37.5374822"",""store_id"":""S0064"",""active_yn"":""Y"",""age_group"":null,""longitude"":""126.9997558"",""place_url"":""https://pcmap.place.naver.com/restaurant/31840801/home"",""atmosphere"":""조용함"",""store_name"":""행오버"",""visit_time"":""19:00"",""budget_code"":""UNDER_10000"",""day_of_week"":""토"",""gender_code"":null,""origin_id_x"":""ORG-S0024"",""origin_id_y"":""ORG-S0024"",""scenario_id"":""SCN-0048"",""slope_level"":""가파름"",""annotator_id"":""A03"",""category_sub"":""바"",""price_status"":""KNOWN"",""purpose_code"":""NO_PREFERENCE"",""road_address"":""서울특별시 용산구 이태원로55가길 26-5 1층"",""category_main"":""주점"",""category_group"":""F&B"",""companion_type"":""FAMILY"",""naver_place_id"":""31840801"",""opening_status"":""OPEN"",""parking_status"":""N"",""shown_store_id"":""S0064"",""atmosphere_code"":""QUIET"",""hill_preference"":""AVOID"",""origin_store_id"":""S0024"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""N"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""55"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""NO_PREFERENCE"",""representative_item"":""한돈 오겹살 수육과 무김치,육젓무침"",""destination_store_id"":""S0064"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""9.7"",""estimated_uphill_gain_m"":""5"",""representative_price_krw"":""30000.0"",""straight_line_distance_m"":""41"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""51""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0049,SCN-0049,A01,ACCEPTED,null,null,COMPLETED,2026-07-22 04:30:09.818221+00,ORG-S0020,S0020,목,19:00,FRIENDS,null,20S,OVER_120,UNDER_50000,EXPERIENCE,NO_PREFERENCE,NO_PREFERENCE,NO_PREFERENCE,S0017,본투스탠드아웃 플래그십 한남,소매,화장품·향수,화장품·향수,서울특별시 용산구 이태원로55길 43-1 1층,https://pcmap.place.naver.com/place/1564770182/home,null,null,조용함,N,70,88,1,경사,OPEN,N,UNKNOWN,"{""phone"":""070-8019-0995"",""latitude"":""37.5377832"",""store_id"":""S0017"",""active_yn"":""Y"",""age_group"":""20S"",""longitude"":""126.9992593"",""place_url"":""https://pcmap.place.naver.com/place/1564770182/home"",""atmosphere"":""조용함"",""store_name"":""본투스탠드아웃 플래그십 한남"",""visit_time"":""19:00"",""budget_code"":""UNDER_50000"",""day_of_week"":""목"",""gender_code"":null,""origin_id_x"":""ORG-S0020"",""origin_id_y"":""ORG-S0020"",""scenario_id"":""SCN-0049"",""slope_level"":""경사"",""annotator_id"":""A01"",""category_sub"":""화장품·향수"",""price_status"":""UNKNOWN"",""purpose_code"":""EXPERIENCE"",""road_address"":""서울특별시 용산구 이태원로55길 43-1 1층"",""category_main"":""화장품·향수"",""category_group"":""소매"",""companion_type"":""FRIENDS"",""naver_place_id"":""1564770182"",""opening_status"":""OPEN"",""parking_status"":""N"",""shown_store_id"":""S0017"",""atmosphere_code"":""NO_PREFERENCE"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0020"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""N"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""OVER_120"",""representative_item"":null,""destination_store_id"":""S0017"",""destination_elevation_m"":""67"",""estimated_slope_percent"":""8.0"",""estimated_uphill_gain_m"":""7"",""representative_price_krw"":null,""straight_line_distance_m"":""70"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""88""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0050,SCN-0050,A02,ACCEPTED,null,null,COMPLETED,2026-07-22 04:30:25.82133+00,ORG-S0010,S0010,일,13:00,FRIENDS,null,TEENS,FROM_60_TO_120,FREE,BROWSE,NO_PREFERENCE,NO_PREFERENCE,REQUIRED,S0036,아티코,문화·체험,공간대여,장소대여,서울특별시 용산구 이태원로45길 16 2F 201,https://pcmap.place.naver.com/place/1358541228/home,다양한 팝업,null,활기참,Y,153,191,3,평탄,OPEN,Y,UNKNOWN,"{""phone"":""0507-1371-7248"",""latitude"":""37.5364122"",""store_id"":""S0036"",""active_yn"":""Y"",""age_group"":""TEENS"",""longitude"":""126.9987026"",""place_url"":""https://pcmap.place.naver.com/place/1358541228/home"",""atmosphere"":""활기참"",""store_name"":""아티코"",""visit_time"":""13:00"",""budget_code"":""FREE"",""day_of_week"":""일"",""gender_code"":null,""origin_id_x"":""ORG-S0010"",""origin_id_y"":""ORG-S0010"",""scenario_id"":""SCN-0050"",""slope_level"":""평탄"",""annotator_id"":""A02"",""category_sub"":""장소대여"",""price_status"":""UNKNOWN"",""purpose_code"":""BROWSE"",""road_address"":""서울특별시 용산구 이태원로45길 16 2F 201"",""category_main"":""공간대여"",""category_group"":""문화·체험"",""companion_type"":""FRIENDS"",""naver_place_id"":""1358541228"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0036"",""atmosphere_code"":""NO_PREFERENCE"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0010"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""활기참"",""origin_elevation_m"":""60"",""parking_preference"":""REQUIRED"",""available_time_code"":""FROM_60_TO_120"",""representative_item"":""다양한 팝업"",""destination_store_id"":""S0036"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":null,""straight_line_distance_m"":""153"",""estimated_walking_time_min"":""3"",""estimated_walking_distance_m"":""191""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0051,SCN-0051,A03,REJECTED,INFO_INSUFFICIENT,null,COMPLETED,2026-07-22 04:31:55.764624+00,ORG-S0014,S0014,수,18:00,FAMILY,null,null,NO_PREFERENCE,UNDER_30000,EXPERIENCE,LIVELY,NO_PREFERENCE,NO_PREFERENCE,S0003,노앙 한남 플래그십 스토어,소매,패션,패션,서울특별시 용산구 이태원로45길 24,https://pcmap.place.naver.com/place/1032830771/home,null,null,조용함,N,112,140,2,평탄,OPEN,N,UNKNOWN,"{""phone"":""070-4169-3432"",""latitude"":""37.5365986"",""store_id"":""S0003"",""active_yn"":""Y"",""age_group"":null,""longitude"":""126.9983393"",""place_url"":""https://pcmap.place.naver.com/place/1032830771/home"",""atmosphere"":""조용함"",""store_name"":""노앙 한남 플래그십 스토어"",""visit_time"":""18:00"",""budget_code"":""UNDER_30000"",""day_of_week"":""수"",""gender_code"":null,""origin_id_x"":""ORG-S0014"",""origin_id_y"":""ORG-S0014"",""scenario_id"":""SCN-0051"",""slope_level"":""평탄"",""annotator_id"":""A03"",""category_sub"":""패션"",""price_status"":""UNKNOWN"",""purpose_code"":""EXPERIENCE"",""road_address"":""서울특별시 용산구 이태원로45길 24"",""category_main"":""패션"",""category_group"":""소매"",""companion_type"":""FAMILY"",""naver_place_id"":""1032830771"",""opening_status"":""OPEN"",""parking_status"":""N"",""shown_store_id"":""S0003"",""atmosphere_code"":""LIVELY"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0014"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""N"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""NO_PREFERENCE"",""representative_item"":null,""destination_store_id"":""S0003"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":null,""straight_line_distance_m"":""112"",""estimated_walking_time_min"":""2"",""estimated_walking_distance_m"":""140""}"
